0	1	2	3	4	5	6	7
Klf10/11/2/4.1	-0.285006091043908	0.0782565455356414	-0.0678271981059937	0.425132175841008	-0.395033958709167	-0.127278197226437	0.25045365600923	-0.207752554045549
Sox1/2/3	-0.168526876142549	-0.251176345087568	0.212884575618258	0.10010045548028	-0.0911593084128094	-0.00111236131225337	0.121686905960044	-0.487028408668884
Ebf1/2/3/4.1	0.376421238587734	-0.307334491066177	0.0269943593361069	-0.594562544174973	-0.193256372136007	-0.285590618693911	0.276093446927776	0.557456685255478
Ppp2r4;Prdm15	0.124769539430497	-0.0781670430028281	-0.0605977456337507	-0.523804738059538	-0.0512695156826909	0.195586733256597	0.171147800301407	-0.472216976481962
Hmbox1	-0.192152839309495	0.380711935623946	0.0402732381202004	0.0432362220342351	-0.810439829830678	-0.0304318689257198	0.0951380378512485	0.321050161022018
Ybx1/2.2	-0.130374555575642	-0.538564301650839	0.00495850390009921	-0.160996089294442	-0.293980284029057	-0.281548994180507	0.804638254783878	0.0788322992123766
Crebzf;Creb3l1/2/3;Crebbp.1	0.121596496491312	-0.199354384076293	-0.100528595619009	-0.228537222334659	0.0843501401552141	-0.0326297400137866	0.151867295447166	0.515283934279096
Ets96b	-0.17874375475566	-0.21380187672341	0.12939587848014	-0.370140936361676	-0.113261958745463	0.303913917187776	0.157469430948557	0.000348891456370726
KH.C10.148	-0.105712561403082	-0.120750950985702	-0.0948070388911141	0.155428104608601	-0.423283302627154	0.269651447249212	0.110275987553936	0.111549364403833
Xbp1.1	0.204533316601611	-0.199311615463042	-0.0906509704305486	-0.157793551164034	-0.0871253778571045	0.336413789548076	-0.0353066646962461	0.102629100614488
Yer130c	-0.335520036231345	0.281783509490763	0.28671219099719	0.131157450341499	-0.207266735277694	-0.153720422257566	-0.0717513139339746	-0.413719819059631
Atf3.8	-0.0818259977490587	0.230425056628937	-0.258355256490223	0.321291904507701	0.123355177565209	-0.382437371584649	0.0841428633125514	-0.593541083711867
Hey1/2.2	0.177864280654506	-0.300001014122384	-0.00170885464146385	0.0776745428421598	0.249533741019022	-0.276006171523705	0.0978208059957386	-0.539327289128181
Tbp.7	0.620425692897397	-0.0667616456079236	-0.639488356163984	0.257245948630111	0.0638470044852595	0.0347424399580525	-0.235115141994781	-0.343853923424014
Mef2d	0.472349531888575	0.358902819997631	-0.0177762090301727	-0.0590316792441133	-0.309177699740009	-0.0588208597202493	-0.341027338912008	-0.726153663583912
Six3/4/6.15	0.0632594418953362	0.000901478230147516	-0.0617306546374038	0.0482020709403367	0.0102522024586982	-0.020158327714745	-0.020498557866894	0.175817693929228
KH.C10.150.10	-0.249543326010867	0.307995492473841	0.264081151108329	-0.174125956388912	-0.279901907639016	0.157016158032876	-0.0997299320395941	-1.36088165824061
KH.C10.113.173	0.359074757305543	-0.281080085411454	-0.178777296288855	-0.286438147399512	-0.0686031120747556	-0.334938784826244	0.438978553480415	-0.655687090247101
Hoxc4/5.1	-0.072096257853748	0.0496976533455995	0.236462532493852	-0.353450970850721	-0.115822222114539	-0.053547273694102	0.0233142991177557	0.391681769663037
Vdr	-0.356664648830339	-0.230767636701191	-0.129013690603266	-0.153452187786841	-0.228793982958004	0.0536457561009438	0.474101346907235	0.953460585418374
Sf1	-0.347043188027981	-0.126259282508595	-0.0729735936605897	-0.0757973399728918	-0.376925127502127	-0.237867567302605	0.673796859581333	-0.10114168745155
Creb3l3	-0.0335792269235349	-0.101814251845709	-0.206234680686167	-0.275513644331217	-0.1045833341053	0.219631653982524	0.257020625331398	0.833164703534269
KH.C10.106.5	-0.238668176456071	0.0254975328936842	-0.302142301899356	0.242134034010814	0.558342360593373	0.255886957011034	-0.271120267676443	0.178536042571288
KH.C10.174.45	-0.0102174015485951	-0.0939546903147957	-0.0549030689345298	0.0149305249660986	0.00101700720996659	-0.0227489624999551	0.136472943761558	-0.174098662894705
Ap1s1/2	-0.0514150159565204	0.34207868573237	-0.430906624714404	-0.0964359124906696	0.160159324307567	-0.332337591218954	0.301500156445839	-0.255967703089163
Rbfox1/2/3	-0.0991870296411907	-0.477181422971549	-0.0995760509597771	-0.0476475310424265	0.359800540859448	-0.017856203899416	0.0681004071429737	1.07374191194655
Nkx2-1/4.18	-0.0274924641778497	0.139548485881306	0.0479150876299192	-0.0109468302119923	-0.123446455636534	-0.00043777195608313	-0.0107393054848933	-0.328538840424723
Rel	0.371176914000153	0.25457678999581	-0.621950119822242	0.530393077954919	0.585272367332916	-0.173992233168558	-0.588444693079464	-0.063038565844
Ets1/2.1	0.175513676675737	-0.0930954975974369	-0.216560527346707	-0.148270558189102	0.230871395633089	0.363361304134373	-0.205897182282971	-0.191872168557007
Gm10391	-0.306216500780501	0.117342728781365	0.313161077773744	-0.117301169377534	-0.308630150519464	0.0576879120231221	0.17876506960395	-1.99946809074421
Fosl1/2	-0.0703519335637501	0.293831239885687	-0.197985046864725	0.035364196670109	0.114346861604309	-0.304747105981241	0.141970371701487	-0.297859995168734
Thrb	-0.0294872139110864	-0.431725212587883	0.0179527411606716	-0.717652969843885	-0.28070781283849	0.0773231226958925	0.470832583945796	0.603973925126823
Cog1	0.337789261138118	0.313463099078358	0.0981627552429646	0.224154043214519	-0.17537627323393	0.0213570038614459	-0.767446262076625	-0.67316503014295
Phox2b.2	-0.0109439238549437	-0.0562369517517653	-0.0984653727935486	-0.0171663838731862	-0.206487692591553	-0.205600818161	0.389747833036405	-0.266677183935982
Foxn1	-0.175912282276906	0.248076390886856	0.121887318584878	0.0984002534403896	0.298983511680399	0.154552106359177	-0.534919493726697	-0.30117808624138
Lhx1/5	-0.0255139432663555	0.461345660791219	0.189130803475677	-0.208863953378794	-0.0661208908189189	-0.188113592746975	-0.266466442447949	0.100219800123666
Srf	0.0243184888583607	-0.150463615679311	0.113088055049891	-0.16283592761396	-0.628658709125644	0.0436439256195592	0.20733932632198	0.515235882664375
Arid3b	-0.223377921412074	0.200018677096817	0.243951598301627	0.184510939455943	-0.113499856542189	-0.0716570444229716	-0.261422883779497	-0.390092465606396
Irf4/5	-0.0954939543234165	-0.255709110233056	-0.115816452151644	-0.283239325816073	-0.350346096885942	0.521025147090498	0.210629560375666	-0.294101303641938
Foxa1/2/3.2	-0.368445279239933	-0.0744650627389362	0.172444135142328	0.205029219063084	0.180485763271155	0.310668569963558	-0.347901761610814	-0.641133600903272
Esrrb.1	-0.0849929407483201	-0.0848580205163568	0.372652105657901	-0.185776677792235	-0.291459891523847	-0.028581272051319	0.0847205231847099	-1.37162309434037
Doc1/2/3	0.379929967581864	-0.230861020625584	-0.369711459711247	0.317986673229682	-0.619736501959135	-0.138831452459248	0.383923019531692	-0.444123890309661
Doc1/2/3.1	0.145625371353281	-0.404559572622765	-0.302546396724919	0.125504553653454	-0.476991206988902	0.234462329080821	0.329181222682733	-0.00789483691049925
Aspdh	0.129558644819482	0.102197433447522	-0.00556923818085288	0.142640098359467	0.246020732375646	0.0536763328323702	-0.494091841812049	0.0530523702068639
Sox10/15/8/9.6	0.101302249262068	-0.130068847789475	-0.0617133513864667	-0.00627683710860335	-0.219635908329718	0.0301581749842197	0.214218557360013	-0.221389213606992
Zbtb44	-0.0514013987047222	0.147495293216152	0.0452840408085776	-0.0221569996786796	-0.15196279646667	-0.128254413244163	0.0238353798396219	-0.00332271827795668
Uncx	-0.229708098767955	0.419475502760909	0.270676575188976	0.0221178726884191	-0.343261548205163	-0.13367473059523	-0.12064401598927	-1.3969308057749
Pknox1/2.1	0.074282380200885	-0.253270957783903	0.347660410401629	-0.27984007553726	-0.122766897706729	-8.80578045806671e-05	-0.02064000278936	-0.363485163695844
Mycbp	-0.343590288251538	-0.615478525596397	-0.183635656284263	-0.00226775003550826	0.757374908454051	0.515892534021231	-0.0949181403220131	-1.2171819020402
Irf10/4/8.1	-0.177520862330695	0.0287935794939743	0.143148713604456	-0.588242089891886	-0.189582345206073	0.174482747996205	0.249184991817303	-0.737492953674433
Foxl1	-0.171121054264649	0.338446760690438	0.233188832971962	0.173292386451981	-0.078738024441159	-0.178016675734808	-0.252337938038827	-0.39316897618545
Nub.2	-0.45611146849043	-0.377929005245314	0.473939816634892	-0.000672405151751706	-0.598469019068565	-0.332634937434706	0.409557959446796	-0.0552425107146095
Pou2f1/2.6	0.356317890112352	-0.0709745955391598	0.404853810993905	-0.379902721321946	-1.08753474751927	-0.00534230430712405	0.176854501936834	-Inf
Far1/2	0.103834010115016	-0.455532120275038	0.140250581590085	0.195829623952107	-0.155144236218496	0.246737727244532	-0.314730152018431	0.437526005979937
Maf.28	0.226417021970726	-0.185314168121863	-0.0302650175377735	0.00297117435684065	-0.000109289478065388	-0.0620424575529813	0.0106714233610028	-0.176592331599185
Mafg/1/2.5	0.032610580531053	-0.386486108274479	0.117630324867998	0.160371031930869	0.0284983198814146	0.0536797324008738	-0.13278207761856	0.305420592903658
Tbx19.13	0.122887659650021	-0.0422764895841396	-0.762683395353338	0.387213234557191	-0.177469437511933	0.0599797671085874	0.287517192886986	0.274868331054942
Hnf1a.6	0.055589533477955	-0.0676226137559233	-0.0539772017871649	0.0727035573682708	0.151703559066178	-0.266650180437985	0.206872507885074	-0.263675205770599
KH.C12.695.2	0.0308634865802253	-0.770211326753547	0.216474209116358	-0.600177468383322	0.288272317342466	0.31674785719991	-0.259830601025912	1.00660339084527
Smad2/3.1	0.240805172130654	-0.117950926143691	-0.432429650505951	0.401615103350829	0.0603882562234856	0.428364082492656	-0.453104669359701	-0.308832478985061
Foxk1/2.2	-0.0474566715993294	-0.233616511534448	0.137919866196514	0.207866800742585	0.100431729007305	0.0694157849541536	-0.168291884332732	-0.498915567145847
Rbpj.12	0.169136155359403	-0.523647242248808	0.224549023555376	0.0052766317032415	-0.593031814162547	-0.140695497032745	0.304708674230412	-0.712362623947587
Runx1/2/3.13	0.187158670968791	0.0102882667485367	-0.0262218450294578	0.158983426408646	-0.212774903422016	0.0503423624531872	-0.0680649746883289	-2.27055404658768
Ahr.2	-0.629043958746309	-0.206004671632381	-0.0132445889354185	0.312607068234603	0.208600529132803	0.23190728286745	0.0280608950371501	0.0339779158002116
Hoxd12/9	-0.195862341220267	-0.133671845953799	0.170867937701673	0.210585882776101	0.0706961275634827	0.200532970262687	-0.17053582188692	-0.747656729384415
Hcm1.6	0.207202997123043	0.323435598944058	0.000751788232833202	-0.130377003971933	0.125042294352858	-0.031176351756241	-0.518757837814419	0.720739682445064
Rfx4/6	0.0064044710419441	-0.280691281586576	-0.0874962917811878	0.0969073343003807	0.45717837229585	-0.193648251678925	0.0725692624686784	0.399757085662797
Egr1/2/3/4	0.155666746512285	0.00771535394181083	-0.143114448669992	-0.079237191774201	-0.329386972147819	0.219282758974748	-0.0533040945853063	0.327332981270329
Nr1d1/2.140	-0.114218992368845	-0.199629854942646	0.262224543805993	-0.167505101747802	-0.561467260233026	-0.144914418113061	0.273645699155823	0.336239179064408
Klf6/7	-0.105401806061293	-0.444084863595604	0.31909521752369	-0.652448499330519	-0.0797321873314034	0.115174050905194	0.112929325222241	0.888116949395764
Sp1/2/3/4/5/6/7/8/9	0.129480000116222	-0.201664764808149	0.0470375241130465	-0.557128966444548	0.0183478837749826	0.317086904502729	0.0221642315786617	-1.06296960885573
Pbx1/2/3/4.20	-0.0745561344288727	-0.582665814258032	0.0190687679067801	-0.297718290894775	0.501411524233198	-0.118584622480356	0.351512023853679	-1.41089876506882
Lhx3/4.10	-0.0161184158689515	0.163329138785016	0.0604125593743329	-0.142827933619881	-0.4194216848936	-0.0218007032916883	0.0951705544429982	0.200941604040434
Myf5	-0.381911356703141	0.141266449135931	-0.115684849360454	-1.11881286081698	-1.35626782227585	-0.41232077632691	1.24384098039222	-0.293791716627078
Sox13/5/6	-0.112063045580075	0.312980437418188	0.0768853980233381	0.197818988521392	0.208200031168489	-0.0196064539158482	-0.306623914852964	-1.42498255139798
Scrt1/2.2	-0.156660431458118	-0.285570490254814	0.203337596530519	-0.262530030658049	0.233170613801052	-0.468531241307443	0.291698335804007	0.3293259291626
Bach1	0.396590826999114	-0.0775523672182382	-0.0637008359097455	0.0886465053908279	0.434904284246951	0.0218902543149793	-0.567326559584268	-1.02298827999095
Zfp819	0.0522232991642094	-0.151822940056174	-0.0430863907000235	-0.18924884423702	-0.336845092773645	-0.169111489741528	0.431491718115594	-0.00332271827795668
Med7	-0.367009998526919	0.187423212438389	0.117177089675414	0.173637146453014	0.0821347926698256	0.0978810878055875	-0.129642328125675	-0.405923324814951
Sp1/3/4/5	-0.456016639022558	0.160533130801724	0.270073641670172	0.0563172054998047	-0.123922691549725	-0.322560423275214	0.183938104069805	-0.594051940037727
Hand/1/2	-0.208845140818783	-0.268578252155971	0.107670291356137	0.154250853564488	-0.449393700451188	-0.131090655024768	0.406081309011203	-0.109716797657734
Irf1/10/2/5.1	-0.276831350631656	0.0344844229130737	-0.0376272907888326	-0.119722421256339	0.20283786858756	0.117971347550341	0.0256308363105205	0.19900545861498
Tefb.12	0.0191340173929934	-0.16694442608259	-0.0639036088046264	0.0261419775948408	-0.218857201654188	0.055203878935128	0.0820567883635664	0.688919279951252
E2F7/8.2	-0.103291023951935	-0.0558039272759871	0.391515560289713	0.0117828545951024	0.306778891482081	0.0629999362547142	-0.544969170140662	-0.778921109301802
Gmeb1/2.12	0.120413561583885	-0.316593020123148	-0.0353521206247039	0.0323400769151617	0.0104473945107234	0.0327550928107251	0.101443399872094	0.293875232670108
Elf2.21	-0.014504088477311	0.102519387774204	0.075878209885783	-0.340206246140314	-0.0928116621569388	0.252771794597729	-0.0584707569723794	-0.791573064985217
Tead1/3/4.2	-0.194514518654038	-0.386977889248343	-0.74515605833378	-0.147827315435867	0.092917956123352	-0.00699395325407049	0.821738140228575	-0.259691425038964
Cdx1/2/4.3	-0.131172535657197	0.394414726348963	-0.0322171277938796	0.175237657631735	-0.0794455112672414	-0.163456624528245	-0.00341147250054417	-0.245817718482346
Snapc1	-0.00603971014734341	-0.109376849946919	0.0882455292955841	-0.204783455395254	-0.268963780060177	-0.0971814372698169	0.286577141376689	0.155893611827259
Hoxa10/3/9	-0.0241906051057024	-0.928541272064954	0.00649451191337044	0.0870534740103875	0.00124483939642109	0.323429277224546	0.0731580717324418	0.252731689484148
Tfap4.4	0.174351739790778	0.727388016725284	0.713474512321797	-1.35428096078986	-0.539806691658815	-0.662836738700383	-0.447075787896616	-0.522604805715805
Alx1/3	-0.271933573325592	0.479226844276353	0.180596915723617	0.0238879475673782	-0.122613125201589	-0.198420769800529	-0.0800786514403248	-0.624569830584285
Smad1/5/9.2	-0.310619026937047	-0.0562369517517653	0.191382000337106	-0.0171663838731862	0.268068873631271	-0.0830336608354888	0.0569875521352056	-2.60817488275691
Gabpa	0.177693353047189	-0.0689550263211793	0.120863185707771	0.157494898729914	0.0726786365751727	0.0276112857007047	-0.38566881641783	-0.564985536555548
Nr1h4/5	-0.102767747669411	-1.2032033109444	0.214252193097673	-0.16238071182272	-0.78871596038272	0.0410103477391563	0.684563108206615	-0.0106416022201938
Celf1/2	-0.00826753790660118	-0.104070742678023	-0.182245601644019	-0.124348770957067	-0.0870562551556995	0.410431439298205	0.0937900827612074	-1.20591963637586
Hoxa5/6/7	0.00512344437062663	0.453484417587381	-0.394619602486655	0.301915332307203	0.100339716777229	0.117130640872957	-0.335086196483836	-0.0652539266662745
Msx1/2/3.3	0.0714133690872549	-0.343619676855006	0.354450548333222	-0.261921168690374	-0.265407650783919	0.168828764340493	-0.10395771413764	0.139861323760236
Nr1h2/3.3	-0.185234516058659	0.23781370973166	-0.19906340066987	-0.306300987580531	-0.0434221981041204	-0.590672863870857	0.62838119548052	-0.0574451988246608
Myf5/6.1	0.0328819579518553	-0.362982022418803	-0.356401760771914	-0.432631106977086	-0.473792311235822	-0.376277064469265	0.993086990448302	-0.41046487556517
E2F/1/2/3.1	-0.288602511641822	-0.139431710207685	0.613646880661242	0.0843973585068166	0.0892875464297688	-0.23313211351169	-0.196958519429107	-2.25320144376447
Cr855307.2	0.0264090264194352	0.0382996143704278	0.376456381827442	-0.599845314899955	-0.0722265305263683	-0.152255742234362	-0.113414523068188	0.354362639150094
Creb3l1/2.9	0.00410955607225658	0.0304338822404789	-0.267218553902691	-0.0521166337184921	-0.467285010446279	0.151561998630233	0.30401359191428	0.70786324886851
Pabpc1/2/3/4/6	0.157310328983292	0.43811110630763	-0.220028297165961	0.462048118086644	0.194483752139863	0.111760279837821	-0.498960102044684	-0.818242589106785
Myf5/6.2	0.0388433373820078	-0.329595199598332	-0.372844533414879	-0.314505759902757	-0.277137228347218	-0.640223466041512	0.992140113917737	-0.17367289167727
Rbpj.11	0.413071201159594	-0.331496195435265	-0.415555894176917	-0.0868286673576511	-0.084399590690104	-0.0168724877792295	0.184697486262775	0.329262001470989
Pou4f1/2/3	-0.110677730012551	-0.0421469979919156	0.00484091150739321	-0.204488222233919	0.166921436296033	-0.128163460583442	0.119281917973916	0.425858586743954
Foxf1/2.1	-0.0849342890480257	0.351279634644202	0.0429626456440571	0.123729367220701	0.310362868448414	0.159493174059067	-0.604354167130943	-0.678363245486762
Ssrp/1.1	0.159710393053358	-0.0839612146971837	-0.0729735936605897	-0.181423001237047	0.709382568593341	-0.0474485959379104	-0.207296550530414	-0.10114168745155
SI:DKEY-154P10.3	-0.116256377119278	-0.053275762245752	0.0444623777312602	0.0583375879340864	0.206605741580604	0.0713641821577437	-0.15592770965418	0.598729624825762
Six4.25	0.230564976427325	-0.0707753762612567	0.0282509342737505	0.0485035356687023	-0.140489975427222	-0.0487579203180435	-0.129457505196676	0.049637668609963
Bhlha15.1	0.0513325801473334	-0.291633001966314	-0.235393428773025	0.222297141515804	0.302927906628952	-0.10679699580123	0.0518324947258624	0.336239179064408
Irf3	0.268293750018524	-0.0471210183885743	0.136097390647006	-0.0836564913706573	0.16054906250074	-0.136193678971141	-0.170985929694007	-1.0259541595604
Zkscan1/14/17/2/3/6	-0.1590163780271	0.029633334819153	0.168380735836629	-0.106789257864681	-0.136847641208963	-0.108862402266133	0.191747467757171	-0.0215842359720281
Caup;Irx-C.23	0.016060705157598	0.0660506868533055	-0.0575169078637581	-0.0535132985244634	0.0981781602859427	0.0524992193885884	-0.0993526793487515	0.13549481638529
Usf1/2.17	-0.0542648451385221	-0.157821403605618	-0.219021990045953	0.177997510175167	0.394889106532051	0.1554139664418	-0.0928812110878319	0.0129374557803296
Yy1/2	-0.320778027774477	0.292669960249756	-0.252994914024348	0.0340297279614757	0.126674520033838	0.0363778205544621	0.169114206973947	-1.48353200581188
Crol	-0.102416038170327	0.579741472328014	0.10673430553178	0.537957678054498	0.334474954928993	-0.193681866429478	-0.807170853999041	-0.914335802264963
Zfhx2/3/4	-0.194034919118078	0.229461075300771	0.0842635384112787	-0.0395697567487544	0.162140367236289	-0.0063983962167659	-0.167037326723113	-0.327583319332782
Rorb.10	-0.148855487593069	0.0519777128733677	0.359934897451117	-0.279784403295632	-0.0764882918430289	0.238695425863779	-0.163231973836124	0.510238322446401
P53	-0.502290394426861	-0.328079414739971	0.154964625323212	0.298466805758843	-0.140912418919653	-0.460069563933104	0.470539907132899	0.290147420374577
Atf4b1/2	0.101705211802112	-0.138434041134201	-0.130528128903914	-0.141384771109361	0.124922380047141	-0.0705395866772611	0.188820733776448	0.215134333093532
Foxs1	-0.166447871533734	0.474066130675811	-0.0359683399677772	0.194383698333632	0.609590220430852	-0.198019958999542	-0.629954230035818	0.265438414045453
Foxn2/3	-0.0563183456978213	0.0374135057587803	0.02666969573593	0.0173965387768842	0.0143223455713651	0.0798774328360042	-0.131201527697317	0.251975742487436
Met31/32	0.0115814424924341	0.111280409785625	0.016554371873074	0.0686295837980785	0.10597223663578	-0.365403357810802	0.0746796814692633	-0.104082599988121
Six1/2.3	0.230564976427325	-0.0707753762612567	0.0282509342737505	0.0485035356687023	-0.140489975427222	-0.0487579203180435	-0.129457505196676	0.049637668609963
Hes1/4/5.5	-0.00955545362444456	-0.272932776216501	-0.0364290590449621	-0.0951630681066896	0.212129843456684	0.161653605939246	0.021397770951415	-0.665928808913601
Bsh_chick	-0.0397079853879853	0.279017572406037	-0.000936843777709386	0.0854652654979433	-0.467107350074146	-0.0362066985250652	-0.0273147259858147	0.2420508384957
Batf/3	0.124330613931846	0.319246544424593	-0.194425779462361	0.141958790660286	-0.176249081006641	-0.425748132284935	0.0883143353931662	-0.347213828528194
Tcf12/3/4.13	0.394050571477794	-0.170640692133076	0.12664662725476	0.336986316509359	0.0294236976489489	-0.339984329357687	-0.307824928649453	-2.08253732874187
Hnf4a.22	-0.210425273897781	0.0617969797593395	0.171137191557166	-0.270752055780623	0.224787444348584	0.402883900922063	-0.328758126238416	-0.673829456627217
Msgn1	0.171380014648682	0.113811265683682	-0.155685433557561	0.215008285255548	0.0420575137010137	-0.571925812816457	0.100619458265698	0.0885267005419287
Tbx2/3.3	0.37385566884235	-0.196796284598945	-0.5059736953585	0.444372556903941	-0.404732567703207	0.2420394419583	0.0807133239637621	-0.240428483622436
Barx1/2.21	-0.0859978259703751	-0.0259331715788316	-0.0424856926689638	0.227730885761346	-0.167036221227851	0.0341163479551668	-0.0163951521148175	0.301732858847978
Nf1.2	-0.253938771227943	-0.142996191460117	0.188719823764763	-0.00727173995797607	-0.354344883177619	0.174999757758255	0.163432440931731	0.299431120659077
Isl1/2.23	-0.140387864806811	0.00149684159322125	-0.129074196382117	0.04820419948945	-0.439243904651818	0.215540577397971	0.293566191829101	-0.0243361402254675
Gata2/3.101	-0.102539570588284	-1.07023355062434	-0.0104648816186864	0.273891371817063	-0.149426710154758	0.292356532798678	0.337954622904089	-1.01546752087667
Fli1	0.107194048384223	-0.289669682549024	-0.0285208021486205	-0.208969721312281	0.159164778883872	0.361353777412316	-0.224999729005235	0.0340177717277859
Pou2f1/2/3.16	0.0458313863687138	0.576156951593637	-0.0618272425005667	0.206786209994668	0.3900723972981	-0.510462157909931	-0.401622498942552	-0.484006851385171
Rfx/1/4.1	-0.0829269563626027	0.0827846481480229	0.0342648697897206	0.0602810332595988	0.0976402882289777	-0.153338560850383	-0.0703662171126677	0.276142802883323
Bcl6	0.0793377403260086	-0.126244537921142	0.0443651460704657	0.251269238806622	-0.519815392719714	-0.271319693712725	0.187411333097839	0.0198928733649542
